id	isolate	host	collection_date	country	host_group
DAMRWX01	ST215	cow	2002	unknown	cattle
DAMRWY01	ST218	cow	2002	unknown	cattle
DAMRWZ01	ST222	cow	2002	unknown	cattle
DAMRXA01	ST219	cow	2002	unknown	cattle
DAMRXB01	BM088	cow	2013	unknown	cattle
DAMRXC01	BM050	goat, milk	2013	unknown	small_ruminant
DAMRXD01	GM1	sheep, milk	2018	unknown	small_ruminant
DAMRXE01	BM057	cow	2013	unknown	cattle
DAMRXF01	BM035	cow	2013	unknown	cattle
DAMRXG01	BM058	cow	2013	unknown	cattle
DAMRXH01	BM060	cow	2013	unknown	cattle
DAMRXI01	BM059	cow	2013	unknown	cattle
DAMRXJ01	BM061	cow	2013	unknown	cattle
DAMRXK01	BM063	cow	2013	unknown	cattle
DAMRXL01	BM064	cow	2013	unknown	cattle
DAMRXM01	BM065	cow	2013	unknown	cattle
DAMRXN01	BM066	cow	2013	unknown	cattle
DAMRXO01	BM067	cow	2013	unknown	cattle
DAMRXP01	BM069	cow	2013	unknown	cattle
DAMRXQ01	BM036	cow	2013	unknown	cattle
DAMRXR01	BM071	cow	2013	unknown	cattle
DAMRXS01	BM072	cow	2013	unknown	cattle
DAMRXT01	BM073	cow	2013	unknown	cattle
DAMRXU01	BM075	cow	2013	unknown	cattle
DAMRXV01	BM129	cow	2013	unknown	cattle
DAMRXW01	BM130	cow	2013	unknown	cattle
DAMRXX01	BM134	cow	2013	unknown	cattle
DAMRXY01	BM136	cow	2013	unknown	cattle
DAMRXZ01	BM128	cow	2013	unknown	cattle
DAMRYA01	BM132	cow	2013	unknown	cattle
DAMRYB01	BM037	cow	2013	unknown	cattle
DAMRYC01	BM087	cow	2013	unknown	cattle
DAMRYD01	BM124	cow	2013	unknown	cattle
DAMRYE01	BM126	cow	2013	unknown	cattle
DAMSQT01	RIVM_M090422	european hedgehog	2020	Netherlands	hedgehog
DAMSQU01	RIVM_M085048	european hedgehog	2019	Netherlands	hedgehog
DAMSQV01	RIVM_M085053	european hedgehog	2019	Netherlands	hedgehog
DAMSRG01	RIVM_M085047	european hedgehog	2019	Netherlands	hedgehog
DAMSRH01	RIVM_M085044	european hedgehog	2019	Netherlands	hedgehog
DAMSRJ01	RIVM_M085040	european hedgehog	2019	Netherlands	hedgehog
DAMSRK01	RIVM_M085041	european hedgehog	2019	Netherlands	hedgehog
DAMSRL01	RIVM_M085042	european hedgehog	2019	Netherlands	hedgehog
DAMSRM01	RIVM_M085039	european hedgehog	2019	Netherlands	hedgehog
DAMUUP01	RIVM_M090368	european hedgehog	2020	Netherlands	hedgehog
DAMUUR01	RIVM_M090367	european hedgehog	2020	Netherlands	hedgehog
DAMUUS01	RIVM_M090366	european hedgehog	2020	Netherlands	hedgehog
DAMUUT01	RIVM_M090364	european hedgehog	2019	Netherlands	hedgehog
DAMUUU01	RIVM_M090365	european hedgehog	2020	Netherlands	hedgehog
DAMUUV01	RIVM_M090363	european hedgehog	2019	Netherlands	hedgehog
DAMUUW01	RIVM_M090362	european hedgehog	2019	Netherlands	hedgehog
DAMUUX01	RIVM_M090360	european hedgehog	2019	Netherlands	hedgehog
DAMUUY01	RIVM_M090361	european hedgehog	2019	Netherlands	hedgehog
DAMUUZ01	RIVM_M090359	european hedgehog	2020	Netherlands	hedgehog
DAMUVA01	RIVM_M090358	european hedgehog	2020	Netherlands	hedgehog
DAMUVB01	RIVM_M090357	european hedgehog	2020	Netherlands	hedgehog
DAMUVC01	RIVM_M090356	european hedgehog	2020	Netherlands	hedgehog
DAMUVD01	RIVM_M090355	european hedgehog	2020	Netherlands	hedgehog
DAMUVE01	RIVM_M090354	european hedgehog	2020	Netherlands	hedgehog
DAMUVF01	RIVM_M090352	european hedgehog	2020	Netherlands	hedgehog
DAMUVG01	RIVM_M090353	european hedgehog	2020	Netherlands	hedgehog
DAMUVH01	RIVM_M090351	european hedgehog	2020	Netherlands	hedgehog
DAMUVI01	RIVM_M090350	european hedgehog	2020	Netherlands	hedgehog
DAMUVJ01	RIVM_M090349	european hedgehog	2020	Netherlands	hedgehog
DAMUVK01	RIVM_M090348	european hedgehog	2020	Netherlands	hedgehog
DAMUVL01	RIVM_M090347	european hedgehog	2020	Netherlands	hedgehog
DAMUVM01	RIVM_M090346	european hedgehog	2020	Netherlands	hedgehog
DAMUVN01	RIVM_M090345	european hedgehog	2020	Netherlands	hedgehog
DAMUVO01	RIVM_M090344	european hedgehog	2020	Netherlands	hedgehog
DAMUVP01	RIVM_M090343	european hedgehog	2020	Netherlands	hedgehog
DAMUVQ01	RIVM_M090342	european hedgehog	2020	Netherlands	hedgehog
DAMUVR01	RIVM_M090341	european hedgehog	2020	Netherlands	hedgehog
DAMUVS01	RIVM_M090340	european hedgehog	2020	Netherlands	hedgehog
DAMUVT01	RIVM_M090339	european hedgehog	2020	Netherlands	hedgehog
DAMUVU01	RIVM_M090338	european hedgehog	2020	Netherlands	hedgehog
DAMUVV01	RIVM_M090337	european hedgehog	2020	Netherlands	hedgehog
DAMUVW01	RIVM_M090336	european hedgehog	2020	Netherlands	hedgehog
DAMUVX01	RIVM_M090335	european hedgehog	2020	Netherlands	hedgehog
DAMUVY01	RIVM_M090334	european hedgehog	2020	Netherlands	hedgehog
DAMUVZ01	RIVM_M090430	european hedgehog	2020	Netherlands	hedgehog
DAMUWA01	RIVM_M090429	european hedgehog	2020	Netherlands	hedgehog
DAMUWB01	RIVM_M090428	european hedgehog	2020	Netherlands	hedgehog
DAMUWC01	RIVM_M090427	european hedgehog	2020	Netherlands	hedgehog
DAMUWD01	RIVM_M090426	european hedgehog	2020	Netherlands	hedgehog
DAMUWE01	RIVM_M090425	european hedgehog	2020	Netherlands	hedgehog
DAMUWF01	RIVM_M090424	european hedgehog	2020	Netherlands	hedgehog
DAMUWG01	RIVM_M090423	european hedgehog	2020	Netherlands	hedgehog
DAMUWH01	RIVM_M085055	european hedgehog	2020	Netherlands	hedgehog
DAMUWI01	RIVM_M085054	european hedgehog	2019	Netherlands	hedgehog
DAMUWJ01	RIVM_M085052	european hedgehog	2019	Netherlands	hedgehog
DAMUWK01	RIVM_M085051	european hedgehog	2019	Netherlands	hedgehog
DAMUWL01	RIVM_M085050	european hedgehog	2019	Netherlands	hedgehog
DAMUWM01	RIVM_M085049	european hedgehog	2019	Netherlands	hedgehog
DAMUWN01	RIVM_M085046	european hedgehog	2019	Netherlands	hedgehog
DAMUWO01	RIVM_M085045	european hedgehog	2019	Netherlands	hedgehog
DAMUWP01	RIVM_M085038	european hedgehog	2019	Netherlands	hedgehog
DAMUWQ01	RIVM_M085043	european hedgehog	2019	Netherlands	hedgehog
DAMUYX01	2008-10-1295	horse	2008	Denmark	equine
DAMUYY01	2008-10-992	pig	2008	Denmark	pig
DAMUYZ01	2008-10-924	pig	2008	Denmark	pig
DAMUZA01	2008-10-1467-1	pig	2008	Denmark	pig
DAMUZB01	2008-10-1243-3	pig	2008	Denmark	pig
DAMUZC01	2008-10-746-1	pig	2008	Denmark	pig
DAMUZD01	2007-10-2969	pig	2007	Denmark	pig
DAMUZE01	2007-10-2471-1	pig	2007	Denmark	pig
DAMUZF01	2007-10-2272-2	pig	2007	Denmark	pig
DAMUZG01	2007-10-2282-2	pig	2007	Denmark	pig
DAMUZH01	2007-10-1374	pig	2007	Denmark	pig
DAMUZI01	2007-10-1336	pig	2007	Denmark	pig
DAMUZJ01	2007-10-2155-1	horse	2007	Denmark	equine
DAMUZK01	2007-10-2147-3	pig	2007	Denmark	pig
DAMUZL01	2007-10-1277	pig	2007	Denmark	pig
DAMUZM01	2007-10-1270	pig	2007	Denmark	pig
DAMUZN01	2007-10-1278	pig	2007	Denmark	pig
DAMUZO01	2006-10-1006-1	pig	2006	Denmark	pig
DAMUZP01	2006-40-995	horse	2006	Denmark	equine
DAMUZQ01	2006-10-584-1	pig	2006	Denmark	pig
DAMUZR01	7610213-1	pig	2004	Denmark	pig
DAMUZS01	2006-10-2960-5	pig	2006	Denmark	pig
DAMUZT01	7612070-1	pig	2004	Denmark	pig
DAMUZU01	7611472-1	sheep	2004	Denmark	small_ruminant
DAMUZV01	7611995-1	pig	2004	Denmark	pig
DAMUZW01	7612628-4	pig	2004	Denmark	pig
DAMUZX01	7613046-1	pig	2004	Denmark	pig
DAMUZY01	9487165-2	chicken	1998	Denmark	poultry
DAMUZZ01	9487165-4	chicken	1998	Denmark	poultry
DAMVAA01	9485767-6	chicken	1998	Denmark	poultry
DAMVAB01	9485434-2	chicken	1998	Denmark	poultry
DAMVAC01	9487165-2	chicken	1998	Denmark	poultry
DAMVAD01	9486972-7	chicken	1998	Denmark	poultry
DAMVAE01	89978-16	chicken	1998	Denmark	poultry
DAMVAF01	9487165-3	chicken	1998	Denmark	poultry
DAMVAG01	9589232-2	chicken	1998	Denmark	poultry
DAMVAH01	9484329-5	chicken	1998	Denmark	poultry
DAMVAI01	9488971-4	chicken	1998	Denmark	poultry
DAMVAJ01	9383355-1	chicken	1998	Denmark	poultry
DAMVAK01	9484538-10	chicken	1998	Denmark	poultry
DAMVAL01	9489978-15	chicken	1998	Denmark	poultry
DAMVAM01	91499-1	chicken	1998	Denmark	poultry
DAMVAN01	9484338-2	chicken	1998	Denmark	poultry
DAMVAO01	9485767-1	chicken	1998	Denmark	poultry
DAMVAP01	9488533-1	chicken	1998	Denmark	poultry
DAMVAQ01	9492055-1	chicken	1998	Denmark	poultry
DAMVAR01	9488971-3	chicken	1998	Denmark	poultry
DAMVAS01	9489978-11	chicken	1998	Denmark	poultry
DAMVAT01	9489978-3	chicken	1998	Denmark	poultry
DAMVAU01	91209-3	chicken	1998	Denmark	poultry
DAMVAV01	9487349-6	chicken	1998	Denmark	poultry
DAMVAW01	9483533-2	chicken	1998	Denmark	poultry
DAMVAX01	9487165-5	chicken	1998	Denmark	poultry
DAMVAY01	9485578-2	chicken	1998	Denmark	poultry
DAMVAZ01	9491598-2	chicken	1998	Denmark	poultry
DAMVBA01	9485638-13	chicken	1998	Denmark	poultry
DAMVBB01	9485578-1	chicken	1998	Denmark	poultry
DAMVBC01	9574058-1	chicken	1998	Denmark	poultry
DAMVBD01	9485767-8	chicken	1998	Denmark	poultry
DAMVBE01	9485767-10	chicken	1998	Denmark	poultry
DAMVBF01	9488971-1	chicken	1998	Denmark	poultry
DAMVBG01	9486972-7	chicken	1998	Denmark	poultry
DAMVBH01	9488971-2	chicken	1998	Denmark	poultry
DAMVBI01	9485971-1	chicken	1998	Denmark	poultry
DAMVBJ01	9485189-2	chicken	1998	Denmark	poultry
DAMVBK01	9489978-6	chicken	1998	Denmark	poultry
DAMVBL01	9486393-2	chicken	1998	Denmark	poultry
DAMVBM01	9485767-1	chicken	1998	Denmark	poultry
DAMVBN01	9487165-3	chicken	1998	Denmark	poultry
DAMVBO01	9485767-9	chicken	1998	Denmark	poultry
DAMVBP01	9476763-7	chicken	1998	Denmark	poultry
DAMVBQ01	9489978-14	chicken	1998	Denmark	poultry
DAMVBR01	9486683-2	chicken	1998	Denmark	poultry
DAMVBS01	9485767-5	chicken	1998	Denmark	poultry
DAMVBT01	9486542-11	chicken	1998	Denmark	poultry
DAMVBU01	9488549-3	chicken	1998	Denmark	poultry
DAMVBV01	9489978-13	chicken	1998	Denmark	poultry
DAMVBW01	9592848-2	wild turkey	1998	Denmark	other
DAMVBX01	9488533-3	chicken	1998	Denmark	poultry
DAMVBY01	9484434-3	chicken	1998	Denmark	poultry
DAMVBZ01	9491499-4	chicken	1998	Denmark	poultry
DAMVCA01	9491918-1	chicken	1998	Denmark	poultry
DAMVCB01	9876585-1	chicken	1998	Denmark	poultry
DAMVCC01	7514607-1	pig	2003	Denmark	pig
DAMVCD01	7411696-1	pig	2002	Denmark	pig
DAMVCE01	7403457-1	horse	2002	Denmark	equine
DAMVCF01	7215320-1	pig	2000	Denmark	pig
DAMVCG01	7214665-1	pig	2000	Denmark	pig
DAMVCH01	7310164-3	pig	2001	Denmark	pig
DAMVCI01	7310169-1	pig	2001	Denmark	pig
DAMVCJ01	7310127-2	pig	2001	Denmark	pig
DAMVCK01	7512986-1	pig	2003	Denmark	pig
DAMVCL01	7205557-1	horse	2000	Denmark	equine
DAMVCM01	7512166-1	pig	2003	Denmark	pig
DAMVCN01	7503489-1	pig	2003	Denmark	pig
DAMVCO01	7413475-1	pig	2002	Denmark	pig
DAMVCP01	7413714-1	pig	2002	Denmark	pig
DAMVCQ01	7414175-1	pig	2002	Denmark	pig
DAMVCS01	7403136-1	horse	2002	Denmark	equine
DAMVCT01	7314010-1	chicken	2001	Denmark	poultry
DAMVCU01	7410089-1	pig	2002	Denmark	pig
DAMVCV01	7210804-1	pig	2000	Denmark	pig
DAMVCW01	7213850-1	pig	2000	Denmark	pig
DAMVCX01	7213279-1	pig	2000	Denmark	pig
DAMVCY01	7213076-1	pig	2000	Denmark	pig
DAMVCZ01	7710894-1	pig	2005	Denmark	pig
DAMVDA01	7710669-2	pig	2005	Denmark	pig
DAMVDB01	7710652-1	pig	2005	Denmark	pig
DAMVDC01	7710821-3	pig	2005	Denmark	pig
DAMVDD01	7710662-1	pig	2005	Denmark	pig
DAMVDE01	7710104-1	pig	2005	Denmark	pig
DAMWTB01	07-03450	pig	2007	Germany	pig
DAMXCM01	12-00973	horse	2012	Germany	equine
DAMXEN01	12-00975	horse	2012	Germany	equine
DANBYA01	E6	monkey	2011	Gambia	primate
DANBZP01	SA29	monkey	2011	Gambia	primate
DANBZR01	SA22	monkey	2011	Gambia	primate
DANBZS01	H7	monkey	2011	Gambia	primate
DANBZT01	H5	monkey	2011	Gambia	primate
DANBZU01	G8	monkey	2011	Gambia	primate
DANBZV01	F12	monkey	2011	Gambia	primate
DANBZW01	F7	monkey	2011	Gambia	primate
DANBZX01	E4	monkey	2011	Gambia	primate
DANBZY01	E1	monkey	2011	Gambia	primate
DANCAJ01	G10	monkey	2011	Gambia	primate
DANCAU01	H9	monkey	2011	Gambia	primate
DANCAY01	H10	monkey	2011	Gambia	primate
DANCBA01	SA27	monkey	2011	Gambia	primate
DANCBI01	E2	monkey	2011	Gambia	primate
DANCCS01	H4	monkey	2011	Gambia	primate
DANCCT01	H2	monkey	2011	Gambia	primate
DANCCU01	G9	monkey	2011	Gambia	primate
DANCCV01	G2	monkey	2011	Gambia	primate
DANCCW01	G11	monkey	2011	Gambia	primate
DANCCX01	E8	monkey	2011	Gambia	primate
DANCCY01	E5	monkey	2011	Gambia	primate
DANCCZ01	E3	monkey	2011	Gambia	primate
DANCDS01	H8	monkey	2011	Gambia	primate
DANCDT01	F5	monkey	2011	Gambia	primate
DANCEC01	G5	monkey	2011	Gambia	primate
DANCED01	F9	monkey	2011	Gambia	primate
DANCEE01	F11	monkey	2011	Gambia	primate
DANCKO01	H6	monkey	2011	Gambia	primate
DANDAY01	103_286551	cow	unknown	Egypt	cattle
DANDQU01	P3309	dog	2016	New Zealand	companion_animal
DANDQV01	34/2016	dog	2016	New Zealand	companion_animal
DANDQW01	21/2016	dog	2016	New Zealand	companion_animal
DANDRG01	K8	dog	2013	New Zealand	companion_animal
DANDRH01	P7511	dog	2016	New Zealand	companion_animal
DANDRK01	K24	dog	2013	New Zealand	companion_animal
DANDRL01	P6646	dog	2016	New Zealand	companion_animal
DANDRM01	L44	cat	2013	New Zealand	companion_animal
DANDRN01	L18	dog	2013	New Zealand	companion_animal
DANDRO01	L34	cat	2013	New Zealand	companion_animal
DANDRS01	66/2016	dog	2016	New Zealand	companion_animal
DANDRY01	L47	dog	2013	New Zealand	companion_animal
DANDSK01	K14	dog	2013	New Zealand	companion_animal
DANDSL01	K10	dog	2013	New Zealand	companion_animal
DANDSM01	K2	cat	2013	New Zealand	companion_animal
DANDSN01	K3	dog	2013	New Zealand	companion_animal
DANEAI01	02CZ010M	pig	2018	Italy	pig
DANEAJ01	05CS013M	pig	2018	Italy	pig
DANEAK01	05CS016M	pig	2018	Italy	pig
DANEAL01	05CS020M	pig	2018	Italy	pig
DANEAO01	07KR002M	pig	2018	Italy	pig
DANEAP01	07KR009M	pig	2018	Italy	pig
DANEAQ01	07KR010M	pig	2018	Italy	pig
DANEAR01	07KR012M	pig	2018	Italy	pig
DANEAS01	07KR013M	pig	2018	Italy	pig
DANEAT01	07KR015M	pig	2018	Italy	pig
DANEAU01	07KR016M	pig	2018	Italy	pig
DANEAV01	03CZ004M	pig	2018	Italy	pig
DANEAW01	07KR018M	pig	2018	Italy	pig
DANEAX01	07KR019M	pig	2018	Italy	pig
DANEAZ01	11RC005M	pig	2018	Italy	pig
DANEBA01	11RC007M	pig	2018	Italy	pig
DANEBD01	18CS004M	pig	2018	Italy	pig
DANEBE01	18CS005M	pig	2018	Italy	pig
DANEBF01	18CS008M	pig	2018	Italy	pig
DANEBG01	18CS007M	pig	2018	Italy	pig
DANEBH01	18CS009M	pig	2018	Italy	pig
DANEBI01	18CS010M	pig	2018	Italy	pig
DANEBK01	19RC013M	pig	2018	Italy	pig
DANEBL01	19RC019M	pig	2018	Italy	pig
DANEBM01	29RC009M	pig	2018	Italy	pig
DANEBN01	05CS001M	pig	2018	Italy	pig
DANEBO01	05CS008M	pig	2018	Italy	pig
DANEBQ01	05CS012M	pig	2018	Italy	pig
DANEBZ01	03CZ007M	pig	2018	Italy	pig
DANECF01	07KR014M	pig	2018	Italy	pig
DANEJI01	ST398	cow	2014	China	cattle
DANEJL01	ST398	cow	2015	China	cattle
DANEJO01	ST398	cow	2014	China	cattle
DANEJQ01	ST398	cow	2014	China	cattle
DANEJS01	ST398	cow	2014	China	cattle
DANEJZ01	ST398	cow	2014	China	cattle
DANEKB01	ST398	cow	2015	China	cattle
DANEKC01	ST398	cow	2015	China	cattle
DANEKD01	ST398	cow	2014	China	cattle
DANEKF01	ST398	cow	2015	China	cattle
DANEKN01	ST398	cow	2014	China	cattle
DANEKR01	ST398	cow	2015	China	cattle
DANEKW01	ST398	cow	2014	China	cattle
DANELP01	297112	cow	2011	Italy	cattle
DANELQ01	314245	cow	2016	Italy	cattle
DANELR01	ST398	cow	2014	China	cattle
DANELT01	318533	cow	2016	Italy	cattle
DANELU01	182828	cow	2012	Italy	cattle
DANELV01	279710	cow	2016	Italy	cattle
DANELW01	283958	cow	2011	Italy	cattle
DANELX01	182828	cow	2012	Italy	cattle
DANELY01	194588	cow	2016	Italy	cattle
DANELZ01	173445	cow	2016	Italy	cattle
DANEMA01	173445	cow	2016	Italy	cattle
DANEMB01	173445	cow	2016	Italy	cattle
DANEMC01	173445	cow	2016	Italy	cattle
DANEMD01	332644	cow	2016	Italy	cattle
DANEME01	17560	cow	2012	Italy	cattle
DANEMF01	3432	cow	2011	Italy	cattle
DANEMG01	332644	cow	2016	Italy	cattle
DANEMH01	101708	cow	2012	Italy	cattle
DANEMI01	57732	cow	2016	Italy	cattle
DANEMJ01	306505	cow	2011	Italy	cattle
DANEMK01	139606	cow	2012	Italy	cattle
DANEML01	69929	cow	2016	Italy	cattle
DANEMM01	108758	cow	2016	Italy	cattle
DANEMN01	199100	cow	2012	Italy	cattle
DANEMO01	43895	cow	2012	Italy	cattle
DANEMP01	30456	cow	2012	Italy	cattle
DANEMQ01	178233	cow	2012	Italy	cattle
DANEMR01	314657	cow	2016	Italy	cattle
DANEMS01	39046	cow	2017	Italy	cattle
DANEMT01	100600	cow	2012	Italy	cattle
DANEMU01	286060	cow	2016	Italy	cattle
DANEMV01	286060	cow	2016	Italy	cattle
DANEMW01	121251	cow	2016	Italy	cattle
DANEMX01	288007	cow	2016	Italy	cattle
DANEMY01	193921	cow	2012	Italy	cattle
DANEMZ01	35456	cow	2012	Italy	cattle
DANENA01	181234	cow	2012	Italy	cattle
DANENB01	295130	cow	2016	Italy	cattle
DANENC01	133783	cow	2012	Italy	cattle
DANEND01	35456	cow	2012	Italy	cattle
DANENE01	3441	cow	2011	Italy	cattle
DANENF01	131150	cow	2016	Italy	cattle
DANENG01	348773	cow	2016	Italy	cattle
DANENH01	348773	cow	2016	Italy	cattle
DANENI01	348773	cow	2016	Italy	cattle
DANENJ01	77714	cow	2016	Italy	cattle
DANENK01	187173	cow	2012	Italy	cattle
DANENL01	314647	cow	2016	Italy	cattle
DANENM01	314647	cow	2016	Italy	cattle
DANENN01	17586	cow	2016	Italy	cattle
DANENO01	77711	cow	2016	Italy	cattle
DANENP01	170649	cow	2012	Italy	cattle
DANENQ01	170649	cow	2012	Italy	cattle
DANENR01	137484	cow	2016	Italy	cattle
DANENS01	175994	cow	2012	Italy	cattle
DANENT01	175994	cow	2012	Italy	cattle
DANENU01	295138	cow	2016	Italy	cattle
DANENV01	63845	cow	2016	Italy	cattle
DANENW01	162912	cow	2012	Italy	cattle
DANENY01	57941	cow	2016	Italy	cattle
DANGKA01	MRSA-14	horse	2017	France	equine
DANGKB01	MSSA-9	cat	2019	France	companion_animal
DANGKC01	MSSA-18	cat	2018	France	companion_animal
DANGKD01	MSSA-10	dog	2019	France	companion_animal
DANGKE01	MSSA-15	dog	2017	France	companion_animal
DANGKF01	MSSA-37	cow	2019	France	cattle
DANGLX01	160-6-9	european rabbit	2009	Hungary	rabbit
DANGMO01	MRSA-1	goat	2017	France	small_ruminant
DANGMP01	MRSA-6	dog	2017	France	companion_animal
DANGMQ01	MRSA-7	dog	2018	France	companion_animal
DANGMR01	MRSA-8	dog	2019	France	companion_animal
DANGMS01	MRSA-9	dog	2019	France	companion_animal
DANGMT01	MRSA-10	horse	2018	France	equine
DANGMU01	MRSA-2	cow	2017	France	cattle
DANGMV01	MRSA-12	horse	2019	France	equine
DANGMW01	MRSA-13	horse	2019	France	equine
DANGMX01	MRSA-14B	horse	2017	France	equine
DANGMY01	MRSA-28	dog	2018	France	companion_animal
DANGMZ01	MRSA-29	horse	2019	France	equine
DANGNA01	MRSA-3	cow	2018	France	cattle
DANGNB01	MRSA-30	horse	2019	France	equine
DANGNC01	567-8-11	european rabbit	2011	Hungary	rabbit
DANGND01	203-2-10	european rabbit	2010	Hungary	rabbit
DANGNE01	203-3-10	european rabbit	2010	Hungary	rabbit
DANGNF01	787-5-11	european rabbit	2011	Hungary	rabbit
DANGNG01	787-4-11	european rabbit	2011	Hungary	rabbit
DANGNH01	655-7-11	european rabbit	2011	Hungary	rabbit
DANGNI01	726-1-12	european rabbit	2012	Hungary	rabbit
DANGNJ01	078-13-12	european rabbit	2012	Hungary	rabbit
DANGNK01	686-7-13	european rabbit	2013	Hungary	rabbit
DANGNL01	394-2-12	european rabbit	2012	Hungary	rabbit
DANGNM01	360-1-13	european rabbit	2013	Hungary	rabbit
DANGNN01	722-7-11	european rabbit	2011	Hungary	rabbit
DANGNO01	732-1-11	european rabbit	2011	Hungary	rabbit
DANGNP01	751-2-13	european rabbit	2013	Hungary	rabbit
DANGNQ01	235-2-13	european rabbit	2013	Hungary	rabbit
DANGNX01	MSSA-1	horse	2014	France	equine
DANGNY01	MRSA-33	cow	2017	France	cattle
DANGNZ01	MSSA-3	cat	2015	France	companion_animal
DANGOA01	MSSA-4	cat	2016	France	companion_animal
DANGOB01	MSSA-5	cat	2016	France	companion_animal
DANGOC01	MSSA-7	dog	2017	France	companion_animal
DANGOD01	MSSA-8	cat	2019	France	companion_animal
DANGOE01	MSSA-11	cat	2019	France	companion_animal
DANGOF01	MSSA-13	goat	2018	France	small_ruminant
DANGOG01	MSSA-12	cat	2019	France	companion_animal
DANGOI01	MSSA-16	dog	2017	France	companion_animal
DANGOJ01	MSSA-22	cow	2018	France	cattle
DANGOK01	MSSA-21	rat	2018	France	rodent
DANGOL01	MRSA-4	cow	2018	France	cattle
DANGOM01	MSSA-24	dog	2018	France	companion_animal
DANGON01	MSSA-25	cat	2018	France	companion_animal
DANGOO01	MSSA-26	dog	2018	France	companion_animal
DANGOP01	MRSA-5	dog	2017	France	companion_animal
DANGOQ01	MSSA-27	horse	2018	France	equine
DANGOR01	MSSA-34	cat	2017	France	companion_animal
DANGOS01	MSSA-36	cow	2019	France	cattle
DANGOT01	MSSA-38	dog	2019	France	companion_animal
DANGOU01	MSSA-40	cat	2019	France	companion_animal
DANGOV01	120-1-9	european rabbit	2009	Hungary	rabbit
DANGOW01	218-2-9	european rabbit	2009	Hungary	rabbit
DANGPC01	MSSA-20	dog	2018	France	companion_animal
DANGPD01	MRSA-11	horse	2018	France	equine
DANGPE01	046-9-9	european rabbit	2009	Hungary	rabbit
DANGPF01	326-5-14	european rabbit	2014	Slovakia	rabbit
DANGPG01	131-1-10	european rabbit	2010	Hungary	rabbit
DANGPH01	739-4-12	european rabbit	2012	Hungary	rabbit
DANGPI01	418-4-9	european rabbit	2009	Hungary	rabbit
DANGPJ01	226-7-13	european rabbit	2013	Hungary	rabbit
DANGPK01	183-4-9	european rabbit	2009	Hungary	rabbit
DANGPL01	226-6-13	european rabbit	2013	Hungary	rabbit
DANGPM01	655-8-11	european rabbit	2011	Hungary	rabbit
DANGPN01	231-5-14	european rabbit	2013	Hungary	rabbit
DANGPO01	709-7-13	european rabbit	2013	Hungary	rabbit
DANGPP01	231-4-14	european rabbit	2013	Hungary	rabbit
DANGPQ01	226-4-13	european rabbit	2013	Hungary	rabbit
DANGPR01	226-3-13	european rabbit	2013	Hungary	rabbit
DANGPS01	699-8-12	european rabbit	2012	Hungary	rabbit
DANGPT01	630-6-12	european rabbit	2012	Hungary	rabbit
DANGPU01	655-6-11	european rabbit	2011	Hungary	rabbit
DANGPV01	655-4-11	european rabbit	2011	Hungary	rabbit
DANGPW01	773-1-10	european rabbit	2010	Hungary	rabbit
DANGPX01	078-11-12	european rabbit	2012	Hungary	rabbit
DANGPY01	026-1-13	european rabbit	2013	Hungary	rabbit
DANGPZ01	045-2-12	european rabbit	2012	Hungary	rabbit
DANGQA01	787-10-11	european rabbit	2011	Hungary	rabbit
DANGQB01	040-8-12	european rabbit	2012	Hungary	rabbit
DANGQC01	683-7-11	european rabbit	2011	Hungary	rabbit
DANGQD01	160-17-9	european rabbit	2009	Hungary	rabbit
DANGQE01	235-1-13	european rabbit	2013	Hungary	rabbit
DANGQH01	MSSA-39	cat	2019	France	companion_animal
DANGQI01	306-5-9	european rabbit	2009	Hungary	rabbit
DANGRZ01	17Msa0460	pig	2017	Switzerland	pig
DANGSA01	17Msa1042	pig	2017	Switzerland	pig
DANGSC01	17Msa1053	pig	2017	Switzerland	pig
DANGTB01	17Msa0215	pig	2017	Switzerland	pig
DANGTC01	17Msa0110	pig	2017	Switzerland	pig
DANGTE01	17Msa0259	pig	2017	Switzerland	pig
DANGTF01	17Msa0134	pig	2017	Switzerland	pig
DANGTG01	17Msa0764	pig	2017	Switzerland	pig
DANGTH01	17Msa0826	pig	2017	Switzerland	pig
DANGTI01	17Msa0990	pig	2017	Switzerland	pig
DANGTN01	17Msa1021	pig	2017	Switzerland	pig
DANGWE01	17KM0743	horse	2017	Switzerland	equine
DANGWJ01	17KM2889	horse	2017	Switzerland	equine
DANGWK01	17KM0012	horse	2017	Switzerland	equine
DANGWM01	17Msa1148	pig	2017	Switzerland	pig
DANHEE01	SA7	pig	2014	Slovenia	pig
DANHFQ01	SA3	pig	2014	Slovenia	pig
DANHFR01	SA21	sheep	2015	Slovenia	small_ruminant
DANHFS01	SA12	pig	2015	Slovenia	pig
DANHFW01	SA6	pig	2014	Slovenia	pig
DANHGN01	SA2	pig	2014	Slovenia	pig
DANHGQ01	SA13	pig	2015	Slovenia	pig
DANHGR01	SA14	pig	2015	Slovenia	pig
DANHGS01	SA17	pig	2015	Slovenia	pig
DANHGW01	SA19	pig	2015	Slovenia	pig
DANHGX01	SA15	pig	2015	Slovenia	pig
DANHGZ01	SA4	pig	2014	Slovenia	pig
DANHHF01	SA33	pig	2016	Slovenia	pig
DANHHI01	SA5	pig	2014	Slovenia	pig
DANHHT01	SA8	cat	2014	Slovenia	companion_animal
